대구과학대,,,,NNP,지명,T,대학교,*,*,*,대구과학대학,*
대구교대,,,,NNP,지명,T,대학교,*,*,*,대구교육대학교,*
대구기능대,,,,NNP,지명,T,대학교,*,*,*,대구기능대학,*
대구대,,,,NNP,지명,F,대학교,*,*,*,대구대학교,*
대구보건대,,,,NNP,지명,T,대학교,*,*,*,대구보건대학,*
대구카톨릭대,,,,NNP,지명,T,대학교,*,*,*,대구카톨릭대학교,*
대구가톨릭대,,,,NNP,지명,T,대학교,*,*,*,대구카톨릭대학교,*
대가대,,,,NNP,지명,F,대학교,*,*,*,대구카톨릭대학교,*
대덕대,,,,NNP,지명,T,대학교,*,*,*,대덕대학,*
대림대,,,,NNP,지명,T,대학교,*,*,*,대림대학,*
대불대,,,,NNP,지명,T,대학교,*,*,*,대불대학교,*
대신대,,,,NNP,지명,T,대산대,*,*,*,대신대학교,*
대원과학대,,,,NNP,지명,T,대학교,*,*,*,대원과학대학,*
대전대,,,,NNP,지명,T,대학교,*,*,*,대전대학교,*
대전보건대,,,,NNP,지명,T,대학교,*,*,*,대전보건대학,*
대진대,,,,NNP,지명,T,대전대,*,*,*,대진대학교,*
대천대,,,,NNP,지명,T,대학교,*,*,*,대천대학,*
덕성여대,,,,NNP,지명,T,대학교,*,*,*,덕성여자대학교,*
동강대,,,,NNP,지명,T,대학교,*,*,*,동강대학,*
동국대,,,,NNP,지명,T,대학교,*,*,*,동국대학교,*
동남보건대,,,,NNP,지명,T,대학교,*,*,*,동남보건대학,*
동덕여대,,,,NNP,지명,T,대학교,*,*,*,동덕여자대학교,*
동명대,,,,NNP,지명,T,대학교,*,*,*,동명대학,*
동명정보대,,,,NNP,지명,T,대학교,*,*,*,동명정보대학교,*
동부산대,,,,NNP,지명,T,대학교,*,*,*,동부산대학,*
동서대,,,,NNP,지명,T,대학교,*,*,*,동서대학교,*
동서울대,,,,NNP,지명,T,대학교,*,*,*,동서울대학,*
동신대,,,,NNP,지명,T,대학교,*,*,*,동신대학교,*
동아대,,,,NNP,지명,T,대학교,*,*,*,동아대학교,*
동아인재대,,,,NNP,지명,T,대학교,*,*,*,동아인재대학,*
동양공업전문대,,,,NNP,지명,T,대학교,*,*,*,동양공업전문대학,*
동양공전,,,,NNP,지명,T,대학교,*,*,*,동양공업전문대학,*
동양대,,,,NNP,지명,T,대학교,*,*,*,동양대학교,*
동우대,,,,NNP,지명,T,대학교,*,*,*,동우대학,*
동원대,,,,NNP,지명,T,대학교,*,*,*,동원대학,*
동의공대,,,,NNP,지명,T,대학교,*,*,*,동의공업대학,*
동의대,,,,NNP,지명,T,대학교,*,*,*,동의대학교,*
동주대,,,,NNP,지명,T,대학교,*,*,*,동주대학,*
동해대,,,,NNP,지명,T,대학교,*,*,*,동해대학,*
두원공대,,,,NNP,지명,T,대학교,*,*,*,두원공과대학,*
마산대,,,,NNP,지명,T,대학교,*,*,*,마산대학,*
명지대,,,,NNP,지명,T,대학교,*,*,*,명지대학교,*
목원대,,,,NNP,지명,T,대학교,*,*,*,목원대학교,*
목포기능대,,,,NNP,지명,T,대학교,*,*,*,목포기능대학,*
목포대,,,,NNP,지명,T,대학교,*,*,*,목포대학교,*
목포해양대,,,,NNP,지명,T,대학교,*,*,*,목포해양대학교,*
문경대,,,,NNP,지명,T,대학교,*,*,*,문경대학,*
배재대,,,,NNP,지명,F,대학교,*,*,*,배재대학교,*
배화여대,,,,NNP,지명,T,대학교,*,*,*,배화여자대학,*
