방학1동,,,,NNP,지명,T,동이름,*,*,*,*,*
방학2동,,,,NNP,지명,T,동이름,*,*,*,*,*
방학3동,,,,NNP,지명,T,동이름,*,*,*,*,*
방학동,,,,NNP,지명,T,동이름,*,*,*,*,*
쌍문1동,,,,NNP,지명,T,동이름,*,*,*,*,*
쌍문2동,,,,NNP,지명,T,동이름,*,*,*,*,*
쌍문3동,,,,NNP,지명,T,동이름,*,*,*,*,*
쌍문4동,,,,NNP,지명,T,동이름,*,*,*,*,*
쌍문동,,,,NNP,지명,T,동이름,*,*,*,*,*
창1동,,,,NNP,지명,T,동이름,*,*,*,*,*
창2동,,,,NNP,지명,T,동이름,*,*,*,*,*
창3동,,,,NNP,지명,T,동이름,*,*,*,*,*
창4동,,,,NNP,지명,T,동이름,*,*,*,*,*
창5동,,,,NNP,지명,T,동이름,*,*,*,*,*
창동,,,,NNP,지명,T,동이름,*,*,*,*,*
답십리제1동,,,,NNP,지명,T,동이름,*,*,*,*,*
답십리제2동,,,,NNP,지명,T,동이름,*,*,*,*,*
답십리동,,,,NNP,지명,T,동이름,*,*,*,*,*
용신동,,,,NNP,지명,T,동이름,*,*,*,*,*
이문제1동,,,,NNP,지명,T,동이름,*,*,*,*,*
이문제2동,,,,NNP,지명,T,동이름,*,*,*,*,*
이문동,,,,NNP,지명,T,동이름,*,*,*,*,*
장안제1동,,,,NNP,지명,T,동이름,*,*,*,*,*
장안제2동,,,,NNP,지명,T,동이름,*,*,*,*,*
장안동,,,,NNP,지명,T,동이름,*,*,*,*,*
전농제1동,,,,NNP,지명,T,동이름,*,*,*,*,*
전농제2동,,,,NNP,지명,T,동이름,*,*,*,*,*
전농동,,,,NNP,지명,T,동이름,*,*,*,*,*
제기동,,,,NNP,지명,T,동이름,*,*,*,*,*
청량리동,,,,NNP,지명,T,동이름,*,*,*,*,*
회기동,,,,NNP,지명,T,동이름,*,*,*,*,*
휘경제1동,,,,NNP,지명,T,동이름,*,*,*,*,*
휘경제2동,,,,NNP,지명,T,동이름,*,*,*,*,*
휘경동,,,,NNP,지명,T,동이름,*,*,*,*,*
노량진제1동,,,,NNP,지명,T,동이름,*,*,*,*,*
노량진제2동,,,,NNP,지명,T,동이름,*,*,*,*,*
노량진동,,,,NNP,지명,T,동이름,*,*,*,*,*
대방동,,,,NNP,지명,T,동이름,*,*,*,*,*
사당제1동,,,,NNP,지명,T,동이름,*,*,*,*,*
사당제2동,,,,NNP,지명,T,동이름,*,*,*,*,*
사당제3동,,,,NNP,지명,T,동이름,*,*,*,*,*
사당제4동,,,,NNP,지명,T,동이름,*,*,*,*,*
사당제5동,,,,NNP,지명,T,동이름,*,*,*,*,*
사당동,,,,NNP,지명,T,동이름,*,*,*,*,*
