대우,,,,NNP,*,F,대우,*,*,*,*,*
구글,,,,NNP,*,T,구글,*,*,*,*,*
아침,,,,NNP,*,T,아침,*,*,*,*,*
브런치,,,,NNP,*,T,브런치,*,*,*,*,*
점심,,,,NNP,*,T,점심,*,*,*,*,*
저녁,,,,NNP,*,T,저녁,*,*,*,*,*
